origin_uuid,origin_name,destination_uuid,destination_name,travel_min,distance_km
d71fc62b-be98-4a44-b584-e1a5dbe44960,Shin-ochanomizu,e79d66dc-27c9-44db-b692-c36d651be801,Naka-meguro,24.6,13.24
d71fc62b-be98-4a44-b584-e1a5dbe44960,Shin-ochanomizu,a56b3b1b-b498-4f50-9669-be593388ac69,Toritsu-daigaku,30.0,16.25
d71fc62b-be98-4a44-b584-e1a5dbe44960,Shin-ochanomizu,39c0e52f-087f-4127-98f7-7288f95ed16a,Musashi-koyama,22.3,14.04
d71fc62b-be98-4a44-b584-e1a5dbe44960,Shin-ochanomizu,ed2b8411-a109-4fb8-bc19-4ad91a06c5df,Yukigaya-ōtsuka,28.2,17.16
d71fc62b-be98-4a44-b584-e1a5dbe44960,Shin-ochanomizu,444be04f-0faa-4377-bdd3-bac28bafe1cd,Ōmori,22.7,14.93
d71fc62b-be98-4a44-b584-e1a5dbe44960,Shin-ochanomizu,c2ae7927-51cc-4088-a14f-f7cb7896669a,Nishi-magome,25.4,16.16
d71fc62b-be98-4a44-b584-e1a5dbe44960,Shin-ochanomizu,da913f78-9dd7-42b3-94b0-3c5a4323ea14,Hachiman-yama,24.9,16.13
d71fc62b-be98-4a44-b584-e1a5dbe44960,Shin-ochanomizu,9babe595-2983-4086-bdf4-c28cf7ea0eb9,Kaminoge,28.7,19.25
d71fc62b-be98-4a44-b584-e1a5dbe44960,Shin-ochanomizu,d5791a88-e10e-4ab2-b3dd-74607ee80463,Komazawa-daigaku,23.4,13.71
d71fc62b-be98-4a44-b584-e1a5dbe44960,Shin-ochanomizu,9134f22e-fbb3-47b7-9987-2ad03d40aab7,Yōga,27.4,18.52
d71fc62b-be98-4a44-b584-e1a5dbe44960,Shin-ochanomizu,da913f78-9dd7-42b3-94b0-3c5a4323ea14,Hachiman-yama,24.9,16.13
d71fc62b-be98-4a44-b584-e1a5dbe44960,Shin-ochanomizu,545b7a15-4e0a-410e-8dd7-fe0c814e819a,Setagaya,28.3,14.67
d71fc62b-be98-4a44-b584-e1a5dbe44960,Shin-ochanomizu,047ed2e6-d81a-4f4b-855d-f4ca23a356bd,Sasazuka,16.8,11.14
d71fc62b-be98-4a44-b584-e1a5dbe44960,Shin-ochanomizu,d15f0488-fc06-42f4-9d59-195454af8735,Nakano-sakaue,19.8,10.82
d71fc62b-be98-4a44-b584-e1a5dbe44960,Shin-ochanomizu,b8f0efac-ae92-4dd3-bc36-afb753bc5bc0,Higashi-koenji,26.1,13.05
d71fc62b-be98-4a44-b584-e1a5dbe44960,Shin-ochanomizu,896c51f2-65e6-4bde-bbbd-e6ad2b3b4a1a,Eifukuchō,22.3,13.57
d71fc62b-be98-4a44-b584-e1a5dbe44960,Shin-ochanomizu,0b85f118-7f0d-4ee4-8a29-27fa8e3dd3e0,Ogikubo,34.7,18.01
d71fc62b-be98-4a44-b584-e1a5dbe44960,Shin-ochanomizu,aa1c6851-1d28-4c10-9aaa-ee92201e4a32,Takaido,24.4,17.11
d71fc62b-be98-4a44-b584-e1a5dbe44960,Shin-ochanomizu,96c9d20f-7f31-4c4a-89de-519fd090d9da,Oji,18.3,14.24
d71fc62b-be98-4a44-b584-e1a5dbe44960,Shin-ochanomizu,9ff2a6f5-0b5d-44a1-ac29-99cfa0d2a7d2,Shim-Mikawashima,17.4,5.58
d71fc62b-be98-4a44-b584-e1a5dbe44960,Shin-ochanomizu,418ae2b4-ca8c-4882-94f0-beafcfa04196,Hasune,20.8,15.92
d71fc62b-be98-4a44-b584-e1a5dbe44960,Shin-ochanomizu,0fc0ca3e-8aad-4189-a86e-f69131f943eb,Tokiwadai,20.8,12.04
d71fc62b-be98-4a44-b584-e1a5dbe44960,Shin-ochanomizu,4268201a-38ba-4af7-9f01-6328a4e691d4,Nerima,29.0,15.61
d71fc62b-be98-4a44-b584-e1a5dbe44960,Shin-ochanomizu,d23d5f75-1bd8-4d13-a9c2-8e7acf75acd7,Hikarigaoka,31.0,20.11
d71fc62b-be98-4a44-b584-e1a5dbe44960,Shin-ochanomizu,f3cf3261-8bba-4035-b036-f3815411395a,Nakamurabashi,33.0,16.99
d71fc62b-be98-4a44-b584-e1a5dbe44960,Shin-ochanomizu,f9a224d2-2bb2-4a44-8e36-369f6ed50acc,Shimo-Akatsuka,26.5,18.57
d71fc62b-be98-4a44-b584-e1a5dbe44960,Shin-ochanomizu,64e5d0bd-e5d1-4859-8d0e-72b31a2499c1,Musashi-Seki,49.4,27.58
d71fc62b-be98-4a44-b584-e1a5dbe44960,Shin-ochanomizu,5ef34b29-91fb-489a-a3aa-dd410458bc7f,Oizumi-gakuen,39.5,32.73
d71fc62b-be98-4a44-b584-e1a5dbe44960,Shin-ochanomizu,c9a823bc-70aa-4489-b03b-3a59d6f7aaa9,Rokuchō,25.8,19.0
d71fc62b-be98-4a44-b584-e1a5dbe44960,Shin-ochanomizu,9072f87b-cff0-4c5c-a104-dda24044901e,Kameari,29.7,18.22
d71fc62b-be98-4a44-b584-e1a5dbe44960,Shin-ochanomizu,9a029abe-f626-4db1-9e7f-edb435d42aa1,Nishi-Kasai,26.8,17.37
d71fc62b-be98-4a44-b584-e1a5dbe44960,Shin-ochanomizu,3506c25e-8b1d-4a59-82af-1d388293d69e,Funabori,23.1,15.93
d71fc62b-be98-4a44-b584-e1a5dbe44960,Shin-ochanomizu,dc89d32e-e2ff-44f3-9068-7b933a67aafa,Hachiōji,49.5,44.49
d71fc62b-be98-4a44-b584-e1a5dbe44960,Shin-ochanomizu,c6fc6aed-2df5-448c-9964-87840b4a8b29,Tachikawa,49.5,39.68
d71fc62b-be98-4a44-b584-e1a5dbe44960,Shin-ochanomizu,1dd77190-2dd2-4eb3-9100-c117c389eb5e,Mitaka,41.1,23.59
d71fc62b-be98-4a44-b584-e1a5dbe44960,Shin-ochanomizu,1ad54b40-d162-45eb-a059-50b0d243f6a5,Kichijōji,40.5,20.32
d71fc62b-be98-4a44-b584-e1a5dbe44960,Shin-ochanomizu,0dff7ea2-cd1e-44b5-819e-0d7030e5cf30,Kokuryo,35.6,27.12
d71fc62b-be98-4a44-b584-e1a5dbe44960,Shin-ochanomizu,8a04bdfe-3577-4ecd-a07a-3aa09b79c999,Machida,59.0,43.45
d71fc62b-be98-4a44-b584-e1a5dbe44960,Shin-ochanomizu,70288fd1-f52b-47c4-9be4-03ee1e86c4f1,Hibarigaoka,55.7,37.91
d71fc62b-be98-4a44-b584-e1a5dbe44960,Shin-ochanomizu,9232f172-a1b5-4e7f-a566-a3839514255d,Seiseki-sakuragaoka,46.4,38.37
d71fc62b-be98-4a44-b584-e1a5dbe44960,Shin-ochanomizu,ba3bf8f7-fa8e-4cfe-be74-fac02799a9ba,Tama Center,53.0,41.48
c8342a91-5b76-4c02-b00f-31a2cd87cc72,Kobuchi,16aff7c1-418e-4922-8d7b-aa0a9c60e830,Kayabachō,24.6,15.67
c8342a91-5b76-4c02-b00f-31a2cd87cc72,Kobuchi,469ebcdc-26aa-44da-ab6e-be58326e4b99,Harumi Futou Park,28.3,16.04
c8342a91-5b76-4c02-b00f-31a2cd87cc72,Kobuchi,aa08b2ba-5bd9-4a3d-902f-385c6d158aff,Mita,23.9,15.35
c8342a91-5b76-4c02-b00f-31a2cd87cc72,Kobuchi,b83a3e3d-1764-477f-b5fc-9bc23a833539,Azabu-juban,24.4,13.47
c8342a91-5b76-4c02-b00f-31a2cd87cc72,Kobuchi,274bd8ac-0f83-4a2f-9b13-af0a860b0843,Yotsuya-sanchōme,20.4,7.65
c8342a91-5b76-4c02-b00f-31a2cd87cc72,Kobuchi,69b501cf-9de0-459e-8c51-cc1a2ae220ee,Waseda,27.6,9.0
c8342a91-5b76-4c02-b00f-31a2cd87cc72,Kobuchi,969988a0-fc97-4722-96c3-c2fb8adb77be,Shimo-Ochiai,24.9,8.96
c8342a91-5b76-4c02-b00f-31a2cd87cc72,Kobuchi,10ccd4c8-975b-4082-880a-abe03ae1c88e,Sengoku,30.5,17.03
c8342a91-5b76-4c02-b00f-31a2cd87cc72,Kobuchi,7e0a49af-b68f-4240-bc5b-2aafb521bee0,Shin-ōtsuka,27.8,18.09
c8342a91-5b76-4c02-b00f-31a2cd87cc72,Kobuchi,d9ed1d33-7357-4545-ab05-6b2c2c174997,Nezu,31.9,16.44
c8342a91-5b76-4c02-b00f-31a2cd87cc72,Kobuchi,8ecd21e7-f5b8-4486-98e0-d6d1b36c3650,Hakusan,29.9,15.86
c8342a91-5b76-4c02-b00f-31a2cd87cc72,Kobuchi,a69dd352-8592-42a2-a59e-412ceceb7253,Oshiage,32.2,20.89
c8342a91-5b76-4c02-b00f-31a2cd87cc72,Kobuchi,ad6336f2-3e10-42b1-a3cb-60da09332fc5,Kokusai-Tenjijō,32.5,21.92
c8342a91-5b76-4c02-b00f-31a2cd87cc72,Kobuchi,77e6a9cf-eab7-4cd1-886f-c9f722b8f829,Kiba,26.5,18.0
c8342a91-5b76-4c02-b00f-31a2cd87cc72,Kobuchi,58e3eecb-b0b1-4fa5-833b-8dfc093025bb,Kameido,31.3,20.58
c8342a91-5b76-4c02-b00f-31a2cd87cc72,Kobuchi,b73f18e0-6767-4cb6-949e-827a8e48222f,Ryōgoku,30.2,17.75
c8342a91-5b76-4c02-b00f-31a2cd87cc72,Kobuchi,edb27858-83b7-473b-b564-97dc32af862d,Ōimachi,31.5,14.99
c8342a91-5b76-4c02-b00f-31a2cd87cc72,Kobuchi,e79d66dc-27c9-44db-b692-c36d651be801,Naka-meguro,24.7,9.91
c8342a91-5b76-4c02-b00f-31a2cd87cc72,Kobuchi,a56b3b1b-b498-4f50-9669-be593388ac69,Toritsu-daigaku,21.9,8.82
c8342a91-5b76-4c02-b00f-31a2cd87cc72,Kobuchi,39c0e52f-087f-4127-98f7-7288f95ed16a,Musashi-koyama,25.3,13.19
c8342a91-5b76-4c02-b00f-31a2cd87cc72,Kobuchi,ed2b8411-a109-4fb8-bc19-4ad91a06c5df,Yukigaya-ōtsuka,29.9,12.82
c8342a91-5b76-4c02-b00f-31a2cd87cc72,Kobuchi,444be04f-0faa-4377-bdd3-bac28bafe1cd,Ōmori,33.4,14.14
c8342a91-5b76-4c02-b00f-31a2cd87cc72,Kobuchi,c2ae7927-51cc-4088-a14f-f7cb7896669a,Nishi-magome,30.4,13.51
c8342a91-5b76-4c02-b00f-31a2cd87cc72,Kobuchi,da913f78-9dd7-42b3-94b0-3c5a4323ea14,Hachiman-yama,13.1,4.58
c8342a91-5b76-4c02-b00f-31a2cd87cc72,Kobuchi,9babe595-2983-4086-bdf4-c28cf7ea0eb9,Kaminoge,27.9,10.34
c8342a91-5b76-4c02-b00f-31a2cd87cc72,Kobuchi,d5791a88-e10e-4ab2-b3dd-74607ee80463,Komazawa-daigaku,17.5,6.27
c8342a91-5b76-4c02-b00f-31a2cd87cc72,Kobuchi,9134f22e-fbb3-47b7-9987-2ad03d40aab7,Yōga,26.5,9.3
c8342a91-5b76-4c02-b00f-31a2cd87cc72,Kobuchi,da913f78-9dd7-42b3-94b0-3c5a4323ea14,Hachiman-yama,13.1,4.58
c8342a91-5b76-4c02-b00f-31a2cd87cc72,Kobuchi,545b7a15-4e0a-410e-8dd7-fe0c814e819a,Setagaya,17.5,5.58
c8342a91-5b76-4c02-b00f-31a2cd87cc72,Kobuchi,047ed2e6-d81a-4f4b-855d-f4ca23a356bd,Sasazuka,9.0,2.43
c8342a91-5b76-4c02-b00f-31a2cd87cc72,Kobuchi,d15f0488-fc06-42f4-9d59-195454af8735,Nakano-sakaue,16.4,6.18
c8342a91-5b76-4c02-b00f-31a2cd87cc72,Kobuchi,b8f0efac-ae92-4dd3-bc36-afb753bc5bc0,Higashi-koenji,12.4,4.34
c8342a91-5b76-4c02-b00f-31a2cd87cc72,Kobuchi,896c51f2-65e6-4bde-bbbd-e6ad2b3b4a1a,Eifukuchō,4.2,1.05
c8342a91-5b76-4c02-b00f-31a2cd87cc72,Kobuchi,0b85f118-7f0d-4ee4-8a29-27fa8e3dd3e0,Ogikubo,18.4,5.93
c8342a91-5b76-4c02-b00f-31a2cd87cc72,Kobuchi,aa1c6851-1d28-4c10-9aaa-ee92201e4a32,Takaido,12.9,5.57
c8342a91-5b76-4c02-b00f-31a2cd87cc72,Kobuchi,96c9d20f-7f31-4c4a-89de-519fd090d9da,Oji,26.4,16.88
c8342a91-5b76-4c02-b00f-31a2cd87cc72,Kobuchi,9ff2a6f5-0b5d-44a1-ac29-99cfa0d2a7d2,Shim-Mikawashima,35.8,20.39
c8342a91-5b76-4c02-b00f-31a2cd87cc72,Kobuchi,418ae2b4-ca8c-4882-94f0-beafcfa04196,Hasune,28.9,18.55
c8342a91-5b76-4c02-b00f-31a2cd87cc72,Kobuchi,0fc0ca3e-8aad-4189-a86e-f69131f943eb,Tokiwadai,28.6,12.28
c8342a91-5b76-4c02-b00f-31a2cd87cc72,Kobuchi,4268201a-38ba-4af7-9f01-6328a4e691d4,Nerima,21.4,8.53
c8342a91-5b76-4c02-b00f-31a2cd87cc72,Kobuchi,d23d5f75-1bd8-4d13-a9c2-8e7acf75acd7,Hikarigaoka,34.0,12.63
c8342a91-5b76-4c02-b00f-31a2cd87cc72,Kobuchi,f3cf3261-8bba-4035-b036-f3815411395a,Nakamurabashi,24.2,9.79
c8342a91-5b76-4c02-b00f-31a2cd87cc72,Kobuchi,f9a224d2-2bb2-4a44-8e36-369f6ed50acc,Shimo-Akatsuka,34.3,13.83
c8342a91-5b76-4c02-b00f-31a2cd87cc72,Kobuchi,64e5d0bd-e5d1-4859-8d0e-72b31a2499c1,Musashi-Seki,31.7,10.49
c8342a91-5b76-4c02-b00f-31a2cd87cc72,Kobuchi,5ef34b29-91fb-489a-a3aa-dd410458bc7f,Oizumi-gakuen,38.6,12.63
c8342a91-5b76-4c02-b00f-31a2cd87cc72,Kobuchi,c9a823bc-70aa-4489-b03b-3a59d6f7aaa9,Rokuchō,38.0,28.32
c8342a91-5b76-4c02-b00f-31a2cd87cc72,Kobuchi,9072f87b-cff0-4c5c-a104-dda24044901e,Kameari,42.4,30.64
c8342a91-5b76-4c02-b00f-31a2cd87cc72,Kobuchi,9a029abe-f626-4db1-9e7f-edb435d42aa1,Nishi-Kasai,39.2,27.3
c8342a91-5b76-4c02-b00f-31a2cd87cc72,Kobuchi,3506c25e-8b1d-4a59-82af-1d388293d69e,Funabori,35.5,25.87
c8342a91-5b76-4c02-b00f-31a2cd87cc72,Kobuchi,dc89d32e-e2ff-44f3-9068-7b933a67aafa,Hachiōji,38.0,32.95
c8342a91-5b76-4c02-b00f-31a2cd87cc72,Kobuchi,c6fc6aed-2df5-448c-9964-87840b4a8b29,Tachikawa,38.0,28.14
c8342a91-5b76-4c02-b00f-31a2cd87cc72,Kobuchi,1dd77190-2dd2-4eb3-9100-c117c389eb5e,Mitaka,27.1,9.46
c8342a91-5b76-4c02-b00f-31a2cd87cc72,Kobuchi,1ad54b40-d162-45eb-a059-50b0d243f6a5,Kichijōji,22.4,7.8
c8342a91-5b76-4c02-b00f-31a2cd87cc72,Kobuchi,0dff7ea2-cd1e-44b5-819e-0d7030e5cf30,Kokuryo,24.1,15.58
c8342a91-5b76-4c02-b00f-31a2cd87cc72,Kobuchi,8a04bdfe-3577-4ecd-a07a-3aa09b79c999,Machida,59.6,41.8
c8342a91-5b76-4c02-b00f-31a2cd87cc72,Kobuchi,70288fd1-f52b-47c4-9be4-03ee1e86c4f1,Hibarigaoka,46.9,15.77
c8342a91-5b76-4c02-b00f-31a2cd87cc72,Kobuchi,9232f172-a1b5-4e7f-a566-a3839514255d,Seiseki-sakuragaoka,34.9,26.83
c8342a91-5b76-4c02-b00f-31a2cd87cc72,Kobuchi,ba3bf8f7-fa8e-4cfe-be74-fac02799a9ba,Tama Center,41.5,29.93
86343578-9e77-4b27-87d9-52873ae4d687,Tsukuda,16aff7c1-418e-4922-8d7b-aa0a9c60e830,Kayabachō,6.0,1.38
86343578-9e77-4b27-87d9-52873ae4d687,Tsukuda,469ebcdc-26aa-44da-ab6e-be58326e4b99,Harumi Futou Park,12.0,3.1
86343578-9e77-4b27-87d9-52873ae4d687,Tsukuda,aa08b2ba-5bd9-4a3d-902f-385c6d158aff,Mita,14.1,6.18
86343578-9e77-4b27-87d9-52873ae4d687,Tsukuda,b83a3e3d-1764-477f-b5fc-9bc23a833539,Azabu-juban,15.3,7.61
86343578-9e77-4b27-87d9-52873ae4d687,Tsukuda,274bd8ac-0f83-4a2f-9b13-af0a860b0843,Yotsuya-sanchōme,21.6,10.47
86343578-9e77-4b27-87d9-52873ae4d687,Tsukuda,69b501cf-9de0-459e-8c51-cc1a2ae220ee,Waseda,19.3,9.8
86343578-9e77-4b27-87d9-52873ae4d687,Tsukuda,969988a0-fc97-4722-96c3-c2fb8adb77be,Shimo-Ochiai,25.3,11.95
86343578-9e77-4b27-87d9-52873ae4d687,Tsukuda,10ccd4c8-975b-4082-880a-abe03ae1c88e,Sengoku,25.2,9.56
86343578-9e77-4b27-87d9-52873ae4d687,Tsukuda,7e0a49af-b68f-4240-bc5b-2aafb521bee0,Shin-ōtsuka,21.2,10.93
86343578-9e77-4b27-87d9-52873ae4d687,Tsukuda,d9ed1d33-7357-4545-ab05-6b2c2c174997,Nezu,18.4,7.45
86343578-9e77-4b27-87d9-52873ae4d687,Tsukuda,8ecd21e7-f5b8-4486-98e0-d6d1b36c3650,Hakusan,23.3,8.7
86343578-9e77-4b27-87d9-52873ae4d687,Tsukuda,a69dd352-8592-42a2-a59e-412ceceb7253,Oshiage,19.0,7.43
86343578-9e77-4b27-87d9-52873ae4d687,Tsukuda,ad6336f2-3e10-42b1-a3cb-60da09332fc5,Kokusai-Tenjijō,18.3,5.5
86343578-9e77-4b27-87d9-52873ae4d687,Tsukuda,77e6a9cf-eab7-4cd1-886f-c9f722b8f829,Kiba,8.8,2.4
86343578-9e77-4b27-87d9-52873ae4d687,Tsukuda,58e3eecb-b0b1-4fa5-833b-8dfc093025bb,Kameido,18.1,7.13
86343578-9e77-4b27-87d9-52873ae4d687,Tsukuda,b73f18e0-6767-4cb6-949e-827a8e48222f,Ryōgoku,15.5,4.41
86343578-9e77-4b27-87d9-52873ae4d687,Tsukuda,edb27858-83b7-473b-b564-97dc32af862d,Ōimachi,24.4,11.96
86343578-9e77-4b27-87d9-52873ae4d687,Tsukuda,e79d66dc-27c9-44db-b692-c36d651be801,Naka-meguro,24.9,12.76
86343578-9e77-4b27-87d9-52873ae4d687,Tsukuda,a56b3b1b-b498-4f50-9669-be593388ac69,Toritsu-daigaku,30.8,17.61
86343578-9e77-4b27-87d9-52873ae4d687,Tsukuda,39c0e52f-087f-4127-98f7-7288f95ed16a,Musashi-koyama,22.6,13.57
86343578-9e77-4b27-87d9-52873ae4d687,Tsukuda,ed2b8411-a109-4fb8-bc19-4ad91a06c5df,Yukigaya-ōtsuka,28.5,16.68
86343578-9e77-4b27-87d9-52873ae4d687,Tsukuda,444be04f-0faa-4377-bdd3-bac28bafe1cd,Ōmori,22.0,12.83
86343578-9e77-4b27-87d9-52873ae4d687,Tsukuda,c2ae7927-51cc-4088-a14f-f7cb7896669a,Nishi-magome,25.7,15.68
86343578-9e77-4b27-87d9-52873ae4d687,Tsukuda,da913f78-9dd7-42b3-94b0-3c5a4323ea14,Hachiman-yama,31.1,19.67
86343578-9e77-4b27-87d9-52873ae4d687,Tsukuda,9babe595-2983-4086-bdf4-c28cf7ea0eb9,Kaminoge,31.7,21.25
86343578-9e77-4b27-87d9-52873ae4d687,Tsukuda,d5791a88-e10e-4ab2-b3dd-74607ee80463,Komazawa-daigaku,26.3,15.71
86343578-9e77-4b27-87d9-52873ae4d687,Tsukuda,9134f22e-fbb3-47b7-9987-2ad03d40aab7,Yōga,30.4,20.52
86343578-9e77-4b27-87d9-52873ae4d687,Tsukuda,da913f78-9dd7-42b3-94b0-3c5a4323ea14,Hachiman-yama,31.1,19.67
86343578-9e77-4b27-87d9-52873ae4d687,Tsukuda,545b7a15-4e0a-410e-8dd7-fe0c814e819a,Setagaya,31.3,16.67
86343578-9e77-4b27-87d9-52873ae4d687,Tsukuda,047ed2e6-d81a-4f4b-855d-f4ca23a356bd,Sasazuka,23.1,14.69
86343578-9e77-4b27-87d9-52873ae4d687,Tsukuda,d15f0488-fc06-42f4-9d59-195454af8735,Nakano-sakaue,26.1,14.37
86343578-9e77-4b27-87d9-52873ae4d687,Tsukuda,b8f0efac-ae92-4dd3-bc36-afb753bc5bc0,Higashi-koenji,32.4,16.59
86343578-9e77-4b27-87d9-52873ae4d687,Tsukuda,896c51f2-65e6-4bde-bbbd-e6ad2b3b4a1a,Eifukuchō,28.6,17.12
86343578-9e77-4b27-87d9-52873ae4d687,Tsukuda,0b85f118-7f0d-4ee4-8a29-27fa8e3dd3e0,Ogikubo,41.0,21.56
86343578-9e77-4b27-87d9-52873ae4d687,Tsukuda,aa1c6851-1d28-4c10-9aaa-ee92201e4a32,Takaido,30.8,20.66
86343578-9e77-4b27-87d9-52873ae4d687,Tsukuda,96c9d20f-7f31-4c4a-89de-519fd090d9da,Oji,26.1,17.83
86343578-9e77-4b27-87d9-52873ae4d687,Tsukuda,9ff2a6f5-0b5d-44a1-ac29-99cfa0d2a7d2,Shim-Mikawashima,22.7,9.93
86343578-9e77-4b27-87d9-52873ae4d687,Tsukuda,418ae2b4-ca8c-4882-94f0-beafcfa04196,Hasune,28.6,19.51
86343578-9e77-4b27-87d9-52873ae4d687,Tsukuda,0fc0ca3e-8aad-4189-a86e-f69131f943eb,Tokiwadai,28.6,15.63
86343578-9e77-4b27-87d9-52873ae4d687,Tsukuda,4268201a-38ba-4af7-9f01-6328a4e691d4,Nerima,36.8,19.2
86343578-9e77-4b27-87d9-52873ae4d687,Tsukuda,d23d5f75-1bd8-4d13-a9c2-8e7acf75acd7,Hikarigaoka,38.8,23.7
86343578-9e77-4b27-87d9-52873ae4d687,Tsukuda,f3cf3261-8bba-4035-b036-f3815411395a,Nakamurabashi,40.8,20.58
86343578-9e77-4b27-87d9-52873ae4d687,Tsukuda,f9a224d2-2bb2-4a44-8e36-369f6ed50acc,Shimo-Akatsuka,34.3,22.16
86343578-9e77-4b27-87d9-52873ae4d687,Tsukuda,64e5d0bd-e5d1-4859-8d0e-72b31a2499c1,Musashi-Seki,56.7,31.12
86343578-9e77-4b27-87d9-52873ae4d687,Tsukuda,5ef34b29-91fb-489a-a3aa-dd410458bc7f,Oizumi-gakuen,47.4,36.32
86343578-9e77-4b27-87d9-52873ae4d687,Tsukuda,c9a823bc-70aa-4489-b03b-3a59d6f7aaa9,Rokuchō,25.0,15.48
86343578-9e77-4b27-87d9-52873ae4d687,Tsukuda,9072f87b-cff0-4c5c-a104-dda24044901e,Kameari,28.9,14.64
86343578-9e77-4b27-87d9-52873ae4d687,Tsukuda,9a029abe-f626-4db1-9e7f-edb435d42aa1,Nishi-Kasai,23.8,8.03
86343578-9e77-4b27-87d9-52873ae4d687,Tsukuda,3506c25e-8b1d-4a59-82af-1d388293d69e,Funabori,24.6,8.91
86343578-9e77-4b27-87d9-52873ae4d687,Tsukuda,dc89d32e-e2ff-44f3-9068-7b933a67aafa,Hachiōji,55.8,48.04
86343578-9e77-4b27-87d9-52873ae4d687,Tsukuda,c6fc6aed-2df5-448c-9964-87840b4a8b29,Tachikawa,55.8,43.23
86343578-9e77-4b27-87d9-52873ae4d687,Tsukuda,1dd77190-2dd2-4eb3-9100-c117c389eb5e,Mitaka,47.4,27.14
86343578-9e77-4b27-87d9-52873ae4d687,Tsukuda,1ad54b40-d162-45eb-a059-50b0d243f6a5,Kichijōji,45.5,26.49
86343578-9e77-4b27-87d9-52873ae4d687,Tsukuda,0dff7ea2-cd1e-44b5-819e-0d7030e5cf30,Kokuryo,41.9,30.66
86343578-9e77-4b27-87d9-52873ae4d687,Tsukuda,8a04bdfe-3577-4ecd-a07a-3aa09b79c999,Machida,61.9,45.45
86343578-9e77-4b27-87d9-52873ae4d687,Tsukuda,70288fd1-f52b-47c4-9be4-03ee1e86c4f1,Hibarigaoka,63.5,41.5
86343578-9e77-4b27-87d9-52873ae4d687,Tsukuda,9232f172-a1b5-4e7f-a566-a3839514255d,Seiseki-sakuragaoka,52.7,41.92
86343578-9e77-4b27-87d9-52873ae4d687,Tsukuda,ba3bf8f7-fa8e-4cfe-be74-fac02799a9ba,Tama Center,59.3,45.02
9c091ef4-b776-4438-b503-236b2537a0b9,Minami-senju,16aff7c1-418e-4922-8d7b-aa0a9c60e830,Kayabachō,15.2,7.13
9c091ef4-b776-4438-b503-236b2537a0b9,Minami-senju,469ebcdc-26aa-44da-ab6e-be58326e4b99,Harumi Futou Park,22.4,11.53
9c091ef4-b776-4438-b503-236b2537a0b9,Minami-senju,aa08b2ba-5bd9-4a3d-902f-385c6d158aff,Mita,20.7,12.66
9c091ef4-b776-4438-b503-236b2537a0b9,Minami-senju,b83a3e3d-1764-477f-b5fc-9bc23a833539,Azabu-juban,22.0,14.1
9c091ef4-b776-4438-b503-236b2537a0b9,Minami-senju,274bd8ac-0f83-4a2f-9b13-af0a860b0843,Yotsuya-sanchōme,28.6,18.27
9c091ef4-b776-4438-b503-236b2537a0b9,Minami-senju,69b501cf-9de0-459e-8c51-cc1a2ae220ee,Waseda,26.3,17.59
9c091ef4-b776-4438-b503-236b2537a0b9,Minami-senju,969988a0-fc97-4722-96c3-c2fb8adb77be,Shimo-Ochiai,27.8,17.88
9c091ef4-b776-4438-b503-236b2537a0b9,Minami-senju,10ccd4c8-975b-4082-880a-abe03ae1c88e,Sengoku,21.8,5.89
9c091ef4-b776-4438-b503-236b2537a0b9,Minami-senju,7e0a49af-b68f-4240-bc5b-2aafb521bee0,Shin-ōtsuka,26.4,7.63
9c091ef4-b776-4438-b503-236b2537a0b9,Minami-senju,d9ed1d33-7357-4545-ab05-6b2c2c174997,Nezu,14.9,4.3
9c091ef4-b776-4438-b503-236b2537a0b9,Minami-senju,8ecd21e7-f5b8-4486-98e0-d6d1b36c3650,Hakusan,20.5,6.08
9c091ef4-b776-4438-b503-236b2537a0b9,Minami-senju,a69dd352-8592-42a2-a59e-412ceceb7253,Oshiage,12.4,3.48
9c091ef4-b776-4438-b503-236b2537a0b9,Minami-senju,ad6336f2-3e10-42b1-a3cb-60da09332fc5,Kokusai-Tenjijō,28.4,13.86
9c091ef4-b776-4438-b503-236b2537a0b9,Minami-senju,77e6a9cf-eab7-4cd1-886f-c9f722b8f829,Kiba,19.6,11.91
9c091ef4-b776-4438-b503-236b2537a0b9,Minami-senju,58e3eecb-b0b1-4fa5-833b-8dfc093025bb,Kameido,20.6,6.65
9c091ef4-b776-4438-b503-236b2537a0b9,Minami-senju,b73f18e0-6767-4cb6-949e-827a8e48222f,Ryōgoku,17.4,4.81
9c091ef4-b776-4438-b503-236b2537a0b9,Minami-senju,edb27858-83b7-473b-b564-97dc32af862d,Ōimachi,32.3,21.11
9c091ef4-b776-4438-b503-236b2537a0b9,Minami-senju,e79d66dc-27c9-44db-b692-c36d651be801,Naka-meguro,31.6,19.25
9c091ef4-b776-4438-b503-236b2537a0b9,Minami-senju,a56b3b1b-b498-4f50-9669-be593388ac69,Toritsu-daigaku,37.5,21.2
9c091ef4-b776-4438-b503-236b2537a0b9,Minami-senju,39c0e52f-087f-4127-98f7-7288f95ed16a,Musashi-koyama,29.3,20.05
9c091ef4-b776-4438-b503-236b2537a0b9,Minami-senju,ed2b8411-a109-4fb8-bc19-4ad91a06c5df,Yukigaya-ōtsuka,35.2,23.16
9c091ef4-b776-4438-b503-236b2537a0b9,Minami-senju,444be04f-0faa-4377-bdd3-bac28bafe1cd,Ōmori,28.6,19.31
