id,english,japanese,line,source_url
245fdff3-8cd7-4c89-a9e0-27cba2953232,Kozukue,小机駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
a0393d99-39c2-4d53-8ff2-07c409c7b4c6,Kozunomori,公津の杜駅,Keisei Main Line,https://en.wikipedia.org/wiki/Keisei_Main_Line
4a726fff-69fd-4d24-b33e-4dd49a8ced20,Kudanshita,九段下駅,Tōzai Line,https://en.wikipedia.org/wiki/Tokyo_Metro_T%C5%8Dzai_Line
88912465-5c22-49d8-968b-c9b3af416502,Kugahara,久が原駅,Tokyu Oimachi Line,https://en.wikipedia.org/wiki/Tokyu_Oimachi_Line
21cb7606-c112-4500-b4a1-6c3e8a325837,Kugayama,久我山駅,Keio Line,https://en.wikipedia.org/wiki/Keio_Line
5f8da2c8-0170-441a-b5f4-9cfe2e3ce300,Kuhombutsu,九品仏駅,Tokyu Oimachi Line,https://en.wikipedia.org/wiki/Tokyu_Oimachi_Line
897e90bc-29d8-4b8f-a520-f9b2550916f6,Kuji,久地駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
a731afc6-6fa8-41dc-a586-dfbaa9498f8e,Kuki,久喜駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
3fb476cc-2bdb-4a37-b5a9-e993c45c3c5d,Kumagawa,熊川駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
c8bdd780-9071-4442-b524-082e331b2628,Kumagaya,熊谷駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
7716321f-dd08-487a-aba5-10404372bd1f,Kumegawa,久米川駅,Seibu Shinjuku Line,https://en.wikipedia.org/wiki/Seibu_Shinjuku_Line
466cacfa-e3ae-4fdd-a7d3-efd0274f4ab6,Kunisada,国定駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
e54559f6-15fc-47e1-babf-87b1652e9019,Kunitachi,国立駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
8456ad0f-d60b-4e8b-8965-99b4ff7091c7,Kuragano,倉賀野駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
3dd1ac13-7c51-4b33-86dd-552a441c227b,Kurahashi,倉橋駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
df06c8fe-d769-46c7-9b6a-3382eaad43ae,Kuramae,蔵前駅,Asakusa Line,https://en.wikipedia.org/wiki/Toei_Asakusa_Line
32c52927-b457-496f-8ef3-f959d15ca9be,Kurami,倉見駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
2bcf8a51-e340-44d0-abbf-59a38bede71e,Kurihama,久里浜駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
fbcc4096-3f7b-4837-8498-43dc27a7e87d,Kurihashi,栗橋駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
abfda9d5-5d80-4af8-a8d9-1a625b79ad6e,Kuroiso,黒磯駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
80086f6b-6dde-4bec-bf1f-592f9129cc34,Kururi,久留里駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
8ecf4d5c-9df2-4136-abff-ed5afb796ecc,Kuzumi,久住駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
c3b25750-d299-4feb-b42a-5f7354a7c273,Kyōbashi,京橋駅,Ginza Line,https://en.wikipedia.org/wiki/Tokyo_Metro_Ginza_Line
e6c16be5-f90d-497b-902b-1098fb4145b9,Kyōdō,経堂駅,Odakyu Odawara Line,https://en.wikipedia.org/wiki/Odakyu_Odawara_Line
25ecb3ba-693e-47e3-8606-5396ba39e001,Kōenji,高円寺駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
548845a1-76d0-4170-97a3-5b6dd2aabfbd,Kōfu,甲府駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
5f0c842d-16c7-4a8f-8912-573e1f15afe7,Kōnandai,港南台駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
55c179c0-d8c2-4287-9a05-dfde161ff260,Kōnosu,鴻巣駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
47d508a4-de2c-4c89-96bc-42849d13d92b,Kōnoyama,鴻野山駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
f9205ec2-21fa-4edf-af6f-64cd2c1740a1,Kōrakuen,後楽園駅,Marunouchi Line,https://en.wikipedia.org/wiki/Tokyo_Metro_Marunouchi_Line
6970bb82-192f-4253-aac3-6b362efd130f,Kōzu,,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
817e2756-b939-4e7e-82b2-bfa8bb55fd80,Mabashi,馬橋駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
8a04bdfe-3577-4ecd-a07a-3aa09b79c999,Machida,町田駅,Odakyu Odawara Line,https://en.wikipedia.org/wiki/Odakyu_Odawara_Line
052734c6-70a6-4dff-91c6-97489c8b4dac,Machiya,町屋駅,Keisei Main Line,https://en.wikipedia.org/wiki/Keisei_Main_Line
747a0c76-59d6-40ac-9536-e166ed4e0156,Maebashi,前橋駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
35546630-b023-40de-b9e1-97b087b50c74,Maebashi-Ōshima,前橋大島駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
440083af-ae4c-41aa-9d2f-679a7cc91c72,Magome,馬込駅,Tokyu Ikegami Line,https://en.wikipedia.org/wiki/Tokyu_Ikegami_Line
24f75138-bb10-4cec-bfc9-b612501de5ab,Maihama,舞浜駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
33625824-a901-41b4-8233-79929c5ce7b4,Makuhari,幕張駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
9a6b75cc-82b4-4880-a8ad-34bbfb30a2a0,Makuharihongō,幕張本郷駅京成幕張本郷駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
9466bbc6-f77b-40d0-98ba-b622446257bc,Makuta,馬来田駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
3f4993ad-f84c-46da-8746-b9b0da4b6e51,Mamada,間々田駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
4f27bb81-f4ce-428c-8b5a-88dd8f7e3750,Manazuru,真鶴駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
db494410-704f-4e9e-afa9-483a2966a704,Matoba,的場駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
11804677-9a0e-458d-a732-4ad4281388ac,Matsubara,松原駅,Tokyu Setagaya Line,https://en.wikipedia.org/wiki/Tokyu_Setagaya_Line
ec971496-1ba8-4288-baef-1511b7793316,Matsudo,松戸駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
e0d4db1d-8391-4a10-931a-ae053f215ea1,Matsugishi,松岸駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
e10d89d9-f640-4934-b790-912431e154a5,Matsuhisa,松久駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
e707f8b3-474d-4253-b7c6-de2858c410d6,Matsuida,松井田駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
9a42a173-41f7-4fa2-a2b4-066d64bee711,Matsuo,松尾駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
40ea4494-1de0-483d-9745-cf29c08bb91d,Meguro,目黒駅,Mita Line,https://en.wikipedia.org/wiki/Toei_Mita_Line
260802b7-287d-4be4-8114-bc119b138f5f,Meidaimae,明大前駅,Keio Line,https://en.wikipedia.org/wiki/Keio_Line
dd89ee7f-3742-4e0c-b3b3-73d87600c5f7,Meiji-jingūmae,明治神宮前<原宿>駅,Fukutoshin Line,https://en.wikipedia.org/wiki/Tokyo_Metro_Fukutoshin_Line
df9e9863-b97a-4831-9460-1b023393fb13,Mejiro,目白駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
b0e276e9-edd3-4118-8448-9b74b3feaa5f,Mejirodai,目白台駅,Keio Line,https://en.wikipedia.org/wiki/Keio_Line
f2f584cc-b841-4594-b1bc-c1f772b2706b,Midorigaoka,緑が丘駅,Tokyu Oimachi Line,https://en.wikipedia.org/wiki/Tokyu_Oimachi_Line
be6c9cc0-0476-4b9c-b012-75520cd0ac0f,Mikado,三門駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
d5704291-985e-44bf-9b44-484947209f31,Mikawashima,三河島駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
f69196b4-c908-4d96-9124-8ef37f8767bf,Mimomi,実籾駅,Keisei Main Line,https://en.wikipedia.org/wiki/Keisei_Main_Line
e14910ba-92ea-4e14-9e04-62c790baf07d,Minakami,水上駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
2eda1253-2057-4a17-9a70-b300d77aa4bf,Minami-asagaya,南阿佐ケ谷駅,Marunouchi Line,https://en.wikipedia.org/wiki/Tokyo_Metro_Marunouchi_Line
dc86f2df-03af-40ab-adf3-e310fe712ec2,Minami-Funabashi,南船橋駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
7cee3392-4fa3-4e26-af94-78ed50fbc5ed,Minami-Furuya,南古谷駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
5d95dc0f-7367-4ba4-85d4-45071dd364ce,Minami-Gyōtoku,南行徳駅,Tōzai Line,https://en.wikipedia.org/wiki/Tokyo_Metro_T%C5%8Dzai_Line
4623c413-36ed-4306-ae90-374a702e3986,Minami-Hashimoto,南橋本駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
51f3c351-326b-4737-b230-94d4d807c954,Minami-Kashiwa,南柏駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
b30ad584-bf62-4925-887d-e8448cafc071,Minami-Koshigaya,南越谷駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
845528cc-9cc2-42a8-865c-80b779d0a8c7,Minami-Machida Grandberry Park,南町田グランベリーパーク駅,Tokyu Den-en-toshi Line,https://en.wikipedia.org/wiki/Tokyu_Den-en-toshi_Line
f37926ce-41df-4f35-9c8b-7ba57a661ae6,Minami-Nagareyama,南流山駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
bdadab16-da0e-412f-99d9-166073415d44,Minami-Nakagō,南中郷駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
58df2440-2f35-41f8-b8a4-7f8a8b293581,Minami-Otsuka,南大塚駅,Seibu Shinjuku Line,https://en.wikipedia.org/wiki/Seibu_Shinjuku_Line
9c091ef4-b776-4438-b503-236b2537a0b9,Minami-senju,南千住駅,Hibiya Line,https://en.wikipedia.org/wiki/Tokyo_Metro_Hibiya_Line
63d545fd-cb4c-41b8-bd4c-d6b95e64fa6e,Minami-Senju,南千住駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
c2774f6d-6d27-4b40-8957-ad93d57cdca9,Minami-Shinjuku,南新宿駅,Odakyu Odawara Line,https://en.wikipedia.org/wiki/Odakyu_Odawara_Line
60733bb9-e83b-4185-93f6-20d287408180,Minami-Shisui,南酒々井駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
3dbfc4fc-9b02-444b-9651-942f689600e9,Minami-Sunamachi,南砂町駅,Tōzai Line,https://en.wikipedia.org/wiki/Tokyo_Metro_T%C5%8Dzai_Line
6896cceb-f80c-4a8d-93e0-74e032e41946,Minami-Tama,南多摩駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
fad45dfd-eb72-4d1f-b1aa-59399ef0b56a,Minami-Urawa,南浦和駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
d3cf60dd-a83d-4fde-9609-29484ece9f95,Minami-Yono,南与野駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
6be018a7-3bff-4aa6-b79b-801f5a49b814,Minami-yorii,みなみ寄居駅〈ホンダ寄居前駅〉,Tōbu Tōjō Line,https://en.wikipedia.org/wiki/T%C5%8Dbu_T%C5%8Dj%C5%8D_Line
5b43482a-15cd-4d69-8f6a-ec110733944f,Minami-ōsawa,南大沢駅,Keio Line,https://en.wikipedia.org/wiki/Keio_Line
f1e174d1-f47a-4dc6-a226-4fe96067e3f8,Minamidaira,南平駅,Keio Line,https://en.wikipedia.org/wiki/Keio_Line
0952b7fe-4892-403c-b35f-5a3a74b7ed5a,Minamihara,南三原駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
6c1e219e-110f-4682-ad67-7a655062a351,Minowa,三ノ輪駅,Hibiya Line,https://en.wikipedia.org/wiki/Tokyo_Metro_Hibiya_Line
20821d57-c485-43d0-a406-fa3c8cef45e3,Miraidaira,みらい平駅,Tsukuba Express,https://en.wikipedia.org/wiki/Tsukuba_Express
98dc60eb-d001-4034-9c1f-84a1b7cf6b61,Misato,三郷駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
23ff1bf9-f01c-4682-a27f-4f1830be8ffc,Misato-chūō,三郷中央駅,Tsukuba Express,https://en.wikipedia.org/wiki/Tsukuba_Express
aa08b2ba-5bd9-4a3d-902f-385c6d158aff,Mita,三田駅,Asakusa Line,https://en.wikipedia.org/wiki/Toei_Asakusa_Line
1dd77190-2dd2-4eb3-9100-c117c389eb5e,Mitaka,三鷹駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
25b98089-403a-4fdc-b548-38d163ec46b2,Mitakadai,三鷹台駅,Keio Line,https://en.wikipedia.org/wiki/Keio_Line
d5d6ebec-fbd5-4613-8a12-0a6d7b20abac,Mitake,御嶽駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
2ae534a4-f615-460b-ae52-8b301cfba59f,Mito,水戸駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
f0f6ce87-6a9a-4783-b5bd-54d3955b394b,Mitsukoshimae,三越前駅,Ginza Line,https://en.wikipedia.org/wiki/Tokyo_Metro_Ginza_Line
35d6400a-ba01-4466-9be9-9054c81e7cd6,Miyahara,宮原駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
6f70f7fe-ce35-4557-8c97-87d6d8f089e6,Miyamaedaira,宮前平駅,Tokyu Den-en-toshi Line,https://en.wikipedia.org/wiki/Tokyu_Den-en-toshi_Line
e9968870-6556-40e4-b17c-2208bb5fca0f,Miyanohira,宮ノ平駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
43005854-f355-4a7f-8461-93f157df0df9,Miyanosaka,宮の坂駅,Tokyu Setagaya Line,https://en.wikipedia.org/wiki/Tokyu_Setagaya_Line
88fa151f-88c3-4ce0-877f-4b7cab9ae1c0,Miyayama,宮山駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
a218cde2-7df9-4dfa-802c-42ef8d56bf19,Mizonokuchi,溝の口駅,Tokyu Den-en-toshi Line,https://en.wikipedia.org/wiki/Tokyu_Den-en-toshi_Line
b625e88a-4053-40c0-aa2e-48b2a0e0aab8,Mizue,瑞江駅,Toei Shinjuku Line,https://en.wikipedia.org/wiki/Toei_Shinjuku_Line
4968caeb-8ecb-4d93-a4c2-5cba9aef1073,Mizuhodai,みずほ台駅,Tōbu Tōjō Line,https://en.wikipedia.org/wiki/T%C5%8Dbu_T%C5%8Dj%C5%8D_Line
0c60c76e-2c6d-4d53-9ed8-fe2f9f4c8d22,Mobara,茂原駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
c0613f05-dc7e-4807-bdba-79a3501b79b0,Mogusaen,百草園駅,Keio Line,https://en.wikipedia.org/wiki/Keio_Line
47404e3f-ec52-4968-8901-cfcf733c13ec,Monoi,物井駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
8d70fa1d-21d2-4a30-826f-b91ea4048ea3,Monzen-Nakachō,門前仲町駅,Tōzai Line,https://en.wikipedia.org/wiki/Tokyo_Metro_T%C5%8Dzai_Line
3759bcf7-1915-46ae-8a74-8fd8a0d9c5b8,Morishita,森下駅,Shinjuku Line,https://en.wikipedia.org/wiki/Toei_Shinjuku_Line
0bea9c42-a6ef-40e2-af14-e363ef51c85b,Moriya,守谷駅,Tsukuba Express,https://en.wikipedia.org/wiki/Tsukuba_Express
28da1d3d-acd4-4594-b093-a275b4cf5dcb,Moro,毛呂駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
d65c3925-0d3a-4755-b7c4-5afcd80f6fc3,Moto-Yawata,本八幡駅,Shinjuku Line,https://en.wikipedia.org/wiki/Toei_Shinjuku_Line
bd04b7c1-c496-49cc-8029-f668b9309c53,Motohasunuma,本蓮沼駅,Mita Line,https://en.wikipedia.org/wiki/Toei_Mita_Line
b8e8bf58-6dde-4808-932e-0eb59659435f,Motosumiyoshi,元住吉駅,Tokyu Meguro Line,https://en.wikipedia.org/wiki/Tokyu_Meguro_Line
0a3123fb-7dcc-44c3-ad19-2200babd2880,Motoyawata,元八幡駅,Toei Shinjuku Line,https://en.wikipedia.org/wiki/Toei_Shinjuku_Line
a58785b5-29dd-4caa-ad55-7b7c80deac02,Mukaigawara,向河原駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
549f92a6-a0ce-4f68-9dbb-0a4c2057e45d,Mukōgaoka-Yūen,向ヶ丘遊園駅,Odakyu Odawara Line,https://en.wikipedia.org/wiki/Odakyu_Odawara_Line
06cb4460-95ce-4b64-a52e-8a592d542c68,Musashi-Hikida,武蔵引田駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
4908ac01-a759-41da-9434-7e94030ae475,Musashi-Itsukaichi,武蔵五日市駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
ab39f1e7-45d5-47f8-aa3e-13b191660055,Musashi-Koganei,武蔵小金井駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
70e27737-b966-40e8-87da-e222d9e7aef9,Musashi-kosugi,武蔵小杉駅,Tokyu Meguro Line,https://en.wikipedia.org/wiki/Tokyu_Meguro_Line
39c0e52f-087f-4127-98f7-7288f95ed16a,Musashi-koyama,武蔵小山駅,Tokyu Meguro Line,https://en.wikipedia.org/wiki/Tokyu_Meguro_Line
7cd86b9e-370f-4db3-acda-3639eddf7767,Musashi-Masuko,武蔵増戸駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
d2484c59-614a-415e-959c-7c8b9724302e,Musashi-Mizonokuchi,武蔵溝ノ口駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
63747b54-9049-4d2f-a762-2165f1f5d8f2,Musashi-Nakahara,武蔵中原駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
f7b10d8f-e509-4556-8c36-d098e918b7ef,Musashi-Ranzan,武蔵嵐山駅,Tōbu Tōjō Line,https://en.wikipedia.org/wiki/T%C5%8Dbu_T%C5%8Dj%C5%8D_Line
d1597ebb-0295-447b-83a9-068393fdcde2,Musashi-Sakai,武蔵境駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
64e5d0bd-e5d1-4859-8d0e-72b31a2499c1,Musashi-Seki,武蔵関駅,Seibu Shinjuku Line,https://en.wikipedia.org/wiki/Seibu_Shinjuku_Line
de076c95-4c7c-4b3e-b0ac-f5fc648702dd,Musashi-Shinjō,武蔵新城駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
c0d1a3ab-e353-40a6-b67e-6c6c568211df,Musashi-Shiraishi,武蔵白石駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
f7ba4191-80bc-4741-912f-d5de891edc82,Musashi-Sunagawa,武蔵砂川駅,Seibu Haijima Line,https://en.wikipedia.org/wiki/Seibu_Haijima_Line
e6e36005-652f-43bf-8a95-d17f2f618380,Musashi-Takahagi,武蔵高萩駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
7e3f35f3-42bf-45ba-9e9e-2c2380f913fd,Musashi-Urawa,武蔵浦和駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
9eb69194-bc3d-409b-94b6-08cf59fa70bb,Musashi-Yamato,武蔵大和駅,Seibu Haijima Line,https://en.wikipedia.org/wiki/Seibu_Haijima_Line
65f64c4c-f1a8-425f-85a9-1281d203aa8c,Musashinodai,武蔵野台駅,Keio Line,https://en.wikipedia.org/wiki/Keio_Line
72f78998-a785-44f7-af68-9476248a2e39,Myōden,妙典駅,Tōzai Line,https://en.wikipedia.org/wiki/Tokyo_Metro_T%C5%8Dzai_Line
d7f38990-3144-4d5a-ae5c-2ae0897f8004,Myōgadani,茗荷谷駅,Marunouchi Line,https://en.wikipedia.org/wiki/Tokyo_Metro_Marunouchi_Line
f353a6b0-2e26-472e-8517-6b30f8d1a153,Myōkaku,明覚駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
a21302df-fe97-461c-814a-03fd77082544,Myōrenji,妙蓮寺駅,Tokyu Toyoko Line,https://en.wikipedia.org/wiki/Tokyu_Toyoko_Line
5bb3561c-3abf-4f0c-8691-30af26b76a47,Nagahara,長原駅,Tokyu Oimachi Line,https://en.wikipedia.org/wiki/Tokyu_Oimachi_Line
76f4f0a1-5de2-405b-8642-5c643612cf11,Naganuma,長沼駅,Keio Line,https://en.wikipedia.org/wiki/Keio_Line
56a8daab-b64b-4af6-967e-3fd0998ab6d2,Nagareyama-centralpark,流山セントラルパーク駅,Tsukuba Express,https://en.wikipedia.org/wiki/Tsukuba_Express
7c3e67b0-75fd-4642-9e58-4fe0fc3d8a5f,Nagareyama-ōtakanomori,流山おおたかの森駅,Tsukuba Express,https://en.wikipedia.org/wiki/Tsukuba_Express
f0c7cd54-c0a0-482a-aa1d-d913f6bff427,Nagatachō,永田町,Hanzōmon Line,https://en.wikipedia.org/wiki/Tokyo_Metro_Hanz%C5%8Dmon_Line
2bfa5b7e-3761-4a6f-afa8-9aac3314edf3,Nagatoro,長瀞駅,Seibu Ikebukuro Line,https://en.wikipedia.org/wiki/Seibu_Ikebukuro_Line
313419a7-5948-4c04-87ab-c9ff0c8e3370,Nagatsuta,長津田駅,Tokyu Den-en-toshi Line,https://en.wikipedia.org/wiki/Tokyu_Den-en-toshi_Line
67852f74-171d-44df-a5f2-5d1807e0d805,Nagaura,長浦駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
aa864768-82a3-4217-8835-938cbe973617,Naka-Itabashi,中板橋駅,Tōbu Tōjō Line,https://en.wikipedia.org/wiki/T%C5%8Dbu_T%C5%8Dj%C5%8D_Line
e79d66dc-27c9-44db-b692-c36d651be801,Naka-meguro,中目黒駅,Hibiya Line,https://en.wikipedia.org/wiki/Tokyo_Metro_Hibiya_Line
9423c3d7-5ced-4866-b8a1-00a84f77290d,Naka-okachimachi,仲御徒町駅,Hibiya Line,https://en.wikipedia.org/wiki/Tokyo_Metro_Hibiya_Line
6d61209c-5508-43a9-8d86-f88c0f401702,Naka-Urawa,中浦和駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
068d9e6b-5a23-450c-94da-944b54169752,Nakagami,中神駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
44369e92-7fba-45db-8834-72e56bed4089,Nakagawa,中河駅,Keio Line,https://en.wikipedia.org/wiki/Keio_Line
7850fc1f-a2bf-44a7-ade6-9cf8acaebd91,Nakai,中井駅,Ōedo Line,https://en.wikipedia.org/wiki/Toei_%C5%8Cedo_Line
696ef8d1-21a4-4463-97af-01d4e55d1473,Nakai,中井駅,Seibu Shinjuku Line,https://en.wikipedia.org/wiki/Seibu_Shinjuku_Line
f3cf3261-8bba-4035-b036-f3815411395a,Nakamurabashi,中村橋駅,Seibu Ikebukuro Line,https://en.wikipedia.org/wiki/Seibu_Ikebukuro_Line
a7873dbb-d705-4c0b-9f6b-3aa0682ff6b9,Nakano,中野駅,Tōzai Line,https://en.wikipedia.org/wiki/Tokyo_Metro_T%C5%8Dzai_Line
fb93b291-5f4e-4db8-bc73-fb017dee5eae,Nakano-fujimichō,中野富士見町駅,Marunouchi Line,https://en.wikipedia.org/wiki/Tokyo_Metro_Marunouchi_Line
d15f0488-fc06-42f4-9d59-195454af8735,Nakano-sakaue,中野坂上駅,Marunouchi Line,https://en.wikipedia.org/wiki/Tokyo_Metro_Marunouchi_Line
aa23ee0f-f199-4d83-b620-844d028edcec,Nakano-shimbashi,中野新橋駅,Marunouchi Line,https://en.wikipedia.org/wiki/Tokyo_Metro_Marunouchi_Line
7ed49e2f-bb3a-4c3c-8482-61334512dcd9,Nakanobu,中延駅,Tokyu Oimachi Line,https://en.wikipedia.org/wiki/Tokyu_Oimachi_Line
a857a726-e58e-4134-9a20-80e6ab7315ab,Nakanoshima,中野島駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
dfe708e0-73dc-4bf5-8d1d-52076dd1f40b,Nakayama,中山駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
b531b2be-6224-4ee2-8df3-53211546312f,Nako-Funakata,那古船形駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
e7232bc4-b787-4725-bfce-79853be61df3,Nakoso,勿来駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
1849d9fb-5dfc-4b3c-9585-34cd5aafad73,Namegawa,滑河駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
f8e96001-5d01-4cb2-bf2c-165fa9387b24,Namegawa Island,行川アイランド駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
765a3f67-3dfa-4fe8-a88e-7f04c9db7703,Namihana,浪花駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
e70e4380-2031-4bf4-b2c1-050c6c4d5cbe,Narimasu,成増駅,Tōbu Tōjō Line,https://en.wikipedia.org/wiki/T%C5%8Dbu_T%C5%8Dj%C5%8D_Line
7b0ead9a-103b-4f2d-bb9f-2512832bdb86,Narita,成田駅,JR East,https://en.wikipedia.org/wiki/List_of_East_Japan_Railway_Company_stations
bea2bb5e-2254-45d2-869a-32b5f6cfd656,Narita Airport Terminal 1,成田空港(第1ターミナル)駅,Keisei Main Line,https://en.wikipedia.org/wiki/Keisei_Main_Line
